"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20211018","동북권","동대문구","24","10","0.016","0.026","0.4","0.003"
"20211018","동북권","성북구","24","8","0.013","0.028","0.5","0.003"
"20211018","동북권","도봉구","27","11","0.013","0.022","0.5","0.002"
"20211018","동북권","강북구","25","8","0.017","0.019","0.3","0.002"
"20211018","동북권","노원구","26","12","0.011","0.028","0.5","0.003"
"20211018","서남권","강서구","23","8","0.015","0.025","0.4","0.003"
"20211018","서남권","구로구","23","7","0.02","0.029","0.5","0.003"
"20211018","서남권","영등포구","23","10","0.014","0.026","0.4","0.003"
"20211018","서남권","동작구","24","8","0.016","0.025","0.4","0.003"
"20211018","서남권","관악구","22","8","0.018","0.025","0.4","0.003"
"20211018","서남권","금천구","19","8","0.016","0.028","0.1","0.003"
"20211018","서남권","양천구","25","11","0.015","0.027","0.4","0.004"
"20211018","동남권","강남구","23","9","0.015","0.025","0.4","0.003"
"20211018","동남권","서초구","24","9","0.016","0.008","0.4","0.002"
"20211018","동남권","송파구","26","9","0.017","0.027","0.4","0.003"
"20211018","동남권","강동구","26","9","0.012","0.027","0.4","0.002"
"20211017","도심권","중구","20","5","0.029","0.007","0.3","0.003"
"20211017","도심권","종로구","20","7","0.03","0.006","0.3","0.003"
"20211017","도심권","용산구","0","0","0","0","0","0"
"20211017","서북권","은평구","20","6","0.028","0.007","0.3","0.003"
"20211017","서북권","서대문구","21","8","0.027","0.004","0.4","0.002"
"20211017","서북권","마포구","20","5","0.028","0.01","0.3","0.002"
"20211017","동북권","광진구","20","5","0.028","0.006","0.3","0.001"
"20211017","동북권","성동구","21","4","0.03","0.009","0.3","0.002"
"20211017","동북권","중랑구","19","4","0.034","0.009","0.3","0.002"
"20211017","동북권","동대문구","20","6","0.031","0.006","0.2","0.002"
"20211017","동북권","성북구","17","4","0.029","0.009","0.4","0.003"
"20211017","동북권","도봉구","23","5","0.03","0.003","0.3","0.002"
"20211017","동북권","강북구","24","5","0.031","0.004","0.2","0.002"
"20211017","동북권","노원구","22","7","0.029","0.008","0.3","0.002"
"20211017","서남권","강서구","23","6","0.026","0.009","0.3","0.004"
"20211017","서남권","구로구","23","3","0.031","0.007","0.4","0.003"
"20211017","서남권","영등포구","21","6","0.026","0.008","0.3","0.002"
"20211017","서남권","동작구","24","6","0.027","0.008","0.3","0.002"
"20211017","서남권","관악구","21","6","0.028","0.009","0.3","0.002"
"20211017","서남권","금천구","21","6","0.027","0.01","0.1","0.003"
"20211017","서남권","양천구","24","8","0.027","0.01","0.3","0.004"
"20211017","동남권","강남구","19","5","0.03","0.007","0.3","0.003"
"20211017","동남권","서초구","18","3","0.03","0.003","0.3","0.002"
"20211017","동남권","송파구","23","6","0.031","0.01","0.3","0.002"
"20211017","동남권","강동구","21","5","0.025","0.009","0.2","0.002"
"20211016","도심권","중구","32","8","0.03","0.007","0.3","0.003"
"20211016","도심권","종로구","32","10","0.031","0.007","0.3","0.003"
"20211016","도심권","용산구","0","0","0","0","0","0"
"20211016","서북권","은평구","33","10","0.027","0.008","0.4","0.003"
"20211016","서북권","서대문구","33","13","0.029","0.005","0.4","0.002"
"20211016","서북권","마포구","29","7","0.03","0.011","0.3","0.002"
"20211016","동북권","광진구","30","10","0.029","0.007","0.3","0.002"
"20211016","동북권","성동구","30","7","0.031","0.011","0.3","0.003"
"20211016","동북권","중랑구","29","7","0.036","0.008","0.3","0.003"
"20211016","동북권","동대문구","29","8","0.033","0.008","0.3","0.003"
"20211016","동북권","성북구","30","7","0.031","0.009","0.3","0.003"
"20211016","동북권","도봉구","30","8","0.032","0.004","0.2","0.003"
"20211016","동북권","강북구","33","7","0.035","0.004","0.2","0.002"
"20211016","동북권","노원구","31","10","0.034","0.007","0.3","0.002"
"20211016","서남권","강서구","29","7","0.031","0.008","0.3","0.003"
"20211016","서남권","구로구","34","7","0.034","0.008","0.4","0.003"
"20211016","서남권","영등포구","30","9","0.027","0.01","0.3","0.002"
"20211016","서남권","동작구","35","8","0.029","0.009","0.3","0.002"
"20211016","서남권","관악구","29","6","0.033","0.009","0.3","0.003"
"20211016","서남권","금천구","30","9","0.029","0.011","0.3","0.003"
"20211016","서남권","양천구","32","10","0.03","0.01","0.3","0.004"
"20211016","동남권","강남구","28","9","0.03","0.008","0.3","0.003"
"20211016","동남권","서초구","29","5","0.031","0.008","0.3","0.003"
"20211016","동남권","송파구","34","9","0.03","0.013","0.4","0.003"
"20211016","동남권","강동구","29","8","0.026","0.009","0.4","0.002"
"20211015","도심권","중구","23","12","0.03","0.015","0.4","0.003"
"20211015","도심권","종로구","22","14","0.028","0.016","0.4","0.003"
"20211015","도심권","용산구","25","13","0.025","0.016","0.3","0.003"
"20211015","서북권","은평구","22","16","0.024","0.012","0.5","0.003"
"20211015","서북권","서대문구","21","14","0.027","0.01","0.5","0.002"
"20211015","서북권","마포구","24","13","0.026","0.02","0.4","0.002"
"20211015","동북권","광진구","21","12","0.022","0.012","0.5","0.002"
"20211015","동북권","성동구","26","11","0.027","0.022","0.3","0.004"
"20211015","동북권","중랑구","22","10","0.025","0.02","0.3","0.002"
"20211015","동북권","동대문구","24","12","0.03","0.017","0.3","0.002"
"20211015","동북권","성북구","24","12","0.029","0.016","0.4","0.003"
"20211015","동북권","도봉구","24","12","0.027","0.011","0.4","0.003"
"20211015","동북권","강북구","24","12","0.031","0.008","0.3","0.002"
"20211015","동북권","노원구","25","15","0.027","0.015","0.4","0.002"
"20211015","서남권","강서구","24","14","0.031","0.016","0.4","0.004"
"20211015","서남권","구로구","27","13","0.032","0.015","0.4","0.003"
"20211015","서남권","영등포구","26","15","0.023","0.023","0.4","0.002"
"20211015","서남권","동작구","27","13","0.027","0.019","0.4","0.002"
"20211015","서남권","관악구","24","12","0.029","0.021","0.4","0.003"
"20211015","서남권","금천구","23","14","0.027","0.021","0.4","0.003"
"20211015","서남권","양천구","26","13","0.032","0.017","0.4","0.004"
"20211015","동남권","강남구","22","12","0.026","0.018","0.3","0.003"
"20211015","동남권","서초구","23","10","0.026","0.021","0.4","0.003"
"20211015","동남권","송파구","24","13","0.026","0.021","0.4","0.003"
"20211015","동남권","강동구","23","13","0.017","0.019","0.4","0.002"
"20211014","도심권","중구","20","9","0.026","0.022","0.3","0.003"
"20211014","도심권","종로구","20","10","0.029","0.019","0.4","0.003"
"20211014","도심권","용산구","20","10","0.02","0.024","0.3","0.003"
"20211014","서북권","은평구","22","11","0.023","0.019","0.5","0.003"
"20211014","서북권","서대문구","19","10","0.026","0.013","0.5","0.002"
"20211014","서북권","마포구","20","8","0.025","0.024","0.3","0.002"
"20211014","동북권","광진구","20","9","0.024","0.015","0.4","0.003"
"20211014","동북권","성동구","22","8","0.027","0.028","0.3","0.003"
"20211014","동북권","중랑구","20","8","0.035","0.019","0.3","0.003"
"20211014","동북권","동대문구","21","10","0.029","0.021","0.3","0.003"
"20211014","동북권","성북구","21","8","0.026","0.022","0.3","0.003"
"20211014","동북권","도봉구","22","8","0.027","0.014","0.3","0.003"
"20211014","동북권","강북구","24","10","0.028","0.015","0.3","0.002"
"20211014","동북권","노원구","21","11","0.032","0.016","0.3","0.002"
"20211014","서남권","강서구","20","9","0.025","0.02","0.4","0.004"
"20211014","서남권","구로구","22","10","0.028","0.019","0.4","0.003"
"20211014","서남권","영등포구","20","11","0.024","0.023","0.4","0.003"
"20211014","서남권","동작구","22","9","0.025","0.02","0.3","0.002"
"20211014","서남권","관악구","21","9","0.027","0.022","0.4","0.003"
"20211014","서남권","금천구","20","9","0.023","0.025","0.3","0.003"
"20211014","서남권","양천구","22","11","0.026","0.021","0.4","0.004"
"20211014","동남권","강남구","21","10","0.02","0.023","0.3","0.003"
"20211014","동남권","서초구","18","7","0.024","0.023","0.4","0.003"
"20211014","동남권","송파구","24","10","0.024","0.026","0.4","0.003"
"20211014","동남권","강동구","22","9","0.025","0.02","0.4","0.002"
"20211013","도심권","중구","13","5","0.024","0.022","0.3","0.003"
"20211013","도심권","종로구","12","6","0.026","0.019","0.4","0.003"
"20211013","도심권","용산구","11","5","0.024","0.014","0.2","0.002"
"20211013","서북권","은평구","10","6","0.025","0.014","0.4","0.003"
"20211013","서북권","서대문구","9","6","0.031","0.008","0.4","0.002"
"20211013","서북권","마포구","12","4","0.033","0.016","0.3","0.002"
"20211013","동북권","광진구","12","3","0.026","0.011","0.4","0.002"
"20211013","동북권","성동구","15","3","0.03","0.021","0.3","0.003"
"20211013","동북권","중랑구","13","3","0.033","0.015","0.3","0.002"
"20211013","동북권","동대문구","14","5","0.025","0.02","0.3","0.002"
"20211013","동북권","성북구","12","3","0.022","0.022","0.3","0.003"
"20211013","동북권","도봉구","15","4","0.019","0.016","0.3","0.003"
"20211013","동북권","강북구","15","4","0.022","0.012","0.2","0.002"
"20211013","동북권","노원구","14","5","0.024","0.018","0.4","0.002"
"20211013","서남권","강서구","14","5","0.023","0.02","0.4","0.003"
"20211013","서남권","구로구","14","4","0.031","0.014","0.4","0.003"
"20211013","서남권","영등포구","13","5","0.026","0.019","0.3","0.002"
"20211013","서남권","동작구","14","3","0.027","0.016","0.3","0.002"
"20211013","서남권","관악구","13","4","0.03","0.016","0.3","0.002"
"20211013","서남권","금천구","11","5","0.026","0.019","0.3","0.002"
"20211013","서남권","양천구","14","6","0.026","0.021","0.3","0.003"
"20211013","동남권","강남구","12","4","0.029","0.015","0.3","0.003"
"20211013","동남권","서초구","9","2","0.03","0.015","0.3","0.002"
"20211013","동남권","송파구","14","4","0.031","0.017","0.3","0.003"
"20211013","동남권","강동구","14","4","0.027","0.013","0.4","0.002"
"20211012","도심권","중구","13","4","0.022","0.018","0.3","0.003"
"20211012","도심권","종로구","12","4","0.026","0.014","0.3","0.003"
"20211012","도심권","용산구","10","4","0.025","0.011","0.2","0.002"
"20211012","서북권","은평구","9","5","0.025","0.01","0.4","0.003"
"20211012","서북권","서대문구","10","5","0.03","0.005","0.3","0.002"
"20211012","서북권","마포구","11","2","0.035","0.012","0.3","0.002"
"20211012","동북권","광진구","12","2","0.027","0.008","0.3","0.002"
"20211012","동북권","성동구","14","2","0.033","0.012","0.2","0.004"
"20211012","동북권","중랑구","11","2","0.034","0.01","0.2","0.002"
"20211012","동북권","동대문구","13","3","0.027","0.013","0.3","0.002"
"20211012","동북권","성북구","11","2","0.023","0.018","0.3","0.003"
"20211012","동북권","도봉구","14","3","0.022","0.011","0.3","0.002"
"20211012","동북권","강북구","15","3","0.022","0.01","0.2","0.002"
"20211012","동북권","노원구","14","4","0.029","0.01","0.3","0.002"
"20211012","서남권","강서구","11","3","0.026","0.013","0.3","0.002"
"20211012","서남권","구로구","14","4","0.029","0.011","0.4","0.003"
"20211012","서남권","영등포구","13","4","0.024","0.015","0.3","0.002"
"20211012","서남권","동작구","13","3","0.024","0.013","0.3","0.002"
"20211012","서남권","관악구","12","3","0.027","0.014","0.3","0.002"
"20211012","서남권","금천구","10","4","0.025","0.012","0.3","0.002"
"20211012","서남권","양천구","13","5","0.024","0.015","0.3","0.003"
"20211012","동남권","강남구","11","3","0.026","0.013","0.2","0.003"
"20211012","동남권","서초구","9","1","0.029","0.011","0.3","0.002"
"20211012","동남권","송파구","13","3","0.028","0.014","0.3","0.002"
"20211012","동남권","강동구","17","4","0.025","0.01","0.4","0.002"
"20211011","도심권","중구","28","8","0.021","0.013","0.3","0.003"
"20211011","도심권","종로구","27","12","0.023","0.013","0.4","0.003"
"20211011","도심권","용산구","27","10","0.018","0.013","0.3","0.003"
"20211011","서북권","은평구","24","11","0.018","0.01","0.4","0.003"
"20211011","서북권","서대문구","24","11","0.02","0.007","0.4","0.002"
"20211011","서북권","마포구","27","7","0.025","0.014","0.3","0.002"
"20211011","동북권","광진구","26","9","0.023","0.009","0.4","0.002"
"20211011","동북권","성동구","30","7","0.026","0.015","0.3","0.003"
"20211011","동북권","중랑구","27","8","0.028","0.012","0.3","0.002"
"20211011","동북권","동대문구","26","9","0.025","0.012","0.3","0.002"
"20211011","동북권","성북구","24","8","0.023","0.015","0.4","0.003"
"20211011","동북권","도봉구","29","8","0.021","0.01","0.5","0.002"
"20211011","동북권","강북구","29","9","0.023","0.008","0.3","0.002"
"20211011","동북권","노원구","31","11","0.023","0.011","0.4","0.002"
"20211011","서남권","강서구","29","8","0.019","0.014","0.4","0.003"
"20211011","서남권","구로구","26","9","0.025","0.011","0.4","0.003"
"20211011","서남권","영등포구","28","9","0.018","0.015","0.4","0.002"
"20211011","서남권","동작구","31","9","0.022","0.013","0.3","0.002"
"20211011","서남권","관악구","27","7","0.025","0.014","0.4","0.003"
"20211011","서남권","금천구","27","8","0.019","0.016","0.3","0.003"
"20211011","서남권","양천구","30","10","0.02","0.015","0.3","0.004"
"20211011","동남권","강남구","26","9","0.022","0.013","0.3","0.003"
"20211011","동남권","서초구","23","7","0.024","0.012","0.4","0.003"
"20211011","동남권","송파구","29","11","0.025","0.015","0.4","0.002"
"20211011","동남권","강동구","28","9","0.021","0.012","0.4","0.002"
"20211010","도심권","중구","19","10","0.02","0.018","0.4","0.003"
"20211010","도심권","종로구","17","12","0.022","0.016","0.5","0.003"
"20211010","도심권","용산구","18","12","0.017","0.02","0.4","0.003"
